sensor_name,specie,confidence,latitude,longitude,category,timestamp_ms,tenantid
dcityforest-grabadora06,nyctalus-noctula,1,37.94770454,-0.893816956,bats,1758142200000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora07,nyctalus-noctula,1,37.95488937,-0.867550065,bats,1758142800000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora04,nyctalus-noctula,1,37.91717908,-0.864859565,bats,1756589100000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora06,nyctalus-noctula,1,37.94770454,-0.893816956,bats,1758055800000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora07,nyctalus-noctula,1,37.95488937,-0.867550065,bats,1756448700000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora06,nyctalus-noctula,1,37.94770454,-0.893816956,bats,1756242900000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora07,nyctalus-noctula,1,37.95488937,-0.867550065,bats,1758178200000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora07,nyctalus-noctula,1,37.95488937,-0.867550065,bats,1756590900000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora03,nyctalus-noctula,1,37.93359347,-0.847082099,bats,1756328400000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora07,nyctalus-noctula,1,37.95488937,-0.867550065,bats,1756852200000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora01,nyctalus-noctula,1,37.91216435,-0.766731117,bats,1757106000000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora04,nyctalus-noctula,1,37.91717908,-0.864859565,bats,1756269900000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora01,nyctalus-noctula,1,37.91216435,-0.766731117,bats,1756880400000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora02,nyctalus-noctula,1,37.95595639,-0.83218011,bats,1756267800000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora04,nyctalus-noctula,1,37.91717908,-0.864859565,bats,1756270500000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora02,nyctalus-noctula,1,37.95595639,-0.83218011,bats,1756156500000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora01,nyctalus-noctula,1,37.91216435,-0.766731117,bats,1757369400000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora01,nyctalus-noctula,1,37.91216435,-0.766731117,bats,1757286600000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora05,nyctalus-noctula,1,37.99880876,-0.941414553,bats,1756329000000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora02,nyctalus-noctula,1,37.95595639,-0.83218011,bats,1756272000000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora05,nyctalus-noctula,1,37.99880876,-0.941414553,bats,1756330200000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora08,nyctalus-noctula,1,37.95635207,-0.885202002,bats,1757709300000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora06,nyctalus-noctula,1,37.94770454,-0.893816956,bats,1758426000000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora07,nyctalus-noctula,1,37.95488937,-0.867550065,bats,1757710500000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora03,nyctalus-noctula,1,37.93359347,-0.847082099,bats,1756243200000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora07,nyctalus-noctula,1,37.95488937,-0.867550065,bats,1758263700000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora01,nyctalus-noctula,1,37.91216435,-0.766731117,bats,1757214300000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora06,nyctalus-noctula,1,37.94770454,-0.893816956,bats,1756094100000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora08,nyctalus-noctula,1,37.95635207,-0.885202002,bats,1756846800000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora07,nyctalus-noctula,1,37.95488937,-0.867550065,bats,1756686000000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora08,nyctalus-noctula,1,37.95635207,-0.885202002,bats,1756264200000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora01,nyctalus-noctula,1,37.91216435,-0.766731117,bats,1757289000000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora08,nyctalus-noctula,1,37.95635207,-0.885202002,bats,1758318300000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora01,nyctalus-noctula,1,37.91216435,-0.766731117,bats,1757295900000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora06,nyctalus-noctula,1,37.94770454,-0.893816956,bats,1758227400000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora04,nyctalus-noctula,1,37.91717908,-0.864859565,bats,1756329000000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora01,nyctalus-noctula,1,37.91216435,-0.766731117,bats,1757284500000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora07,nyctalus-noctula,1,37.95488937,-0.867550065,bats,1756328100000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora01,nyctalus-noctula,1,37.91216435,-0.766731117,bats,1757284200000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora08,nyctalus-noctula,1,37.95635207,-0.885202002,bats,1757891100000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora09,nyctalus-noctula,1,37.97366913,-0.822226307,bats,1758329400000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora01,nyctalus-noctula,1,37.91216435,-0.766731117,bats,1757288400000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora02,nyctalus-noctula,1,37.95595639,-0.83218011,bats,1756588800000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora05,nyctalus-noctula,1,37.99880876,-0.941414553,bats,1758572700000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora01,nyctalus-noctula,1,37.91216435,-0.766731117,bats,1757367900000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora05,nyctalus-noctula,1,37.99880876,-0.941414553,bats,1756257300000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora01,nyctalus-noctula,1,37.91216435,-0.766731117,bats,1757046000000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora01,nyctalus-noctula,1,37.91216435,-0.766731117,bats,1757055000000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora01,nyctalus-noctula,1,37.91216435,-0.766731117,bats,1757050200000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora06,nyctalus-noctula,1,37.94770454,-0.893816956,bats,1757976900000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora08,nyctalus-noctula,1,37.95635207,-0.885202002,bats,1756157100000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora07,nyctalus-noctula,1,37.95488937,-0.867550065,bats,1758004800000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora08,nyctalus-noctula,1,37.95635207,-0.885202002,bats,1756763100000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora06,nyctalus-noctula,1,37.94770454,-0.893816956,bats,1757979000000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora09,nyctalus-noctula,1,37.97366913,-0.822226307,bats,1756589400000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora06,nyctalus-noctula,1,37.94770454,-0.893816956,bats,1757977200000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora06,nyctalus-noctula,1,37.94770454,-0.893816956,bats,1756244700000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora08,nyctalus-noctula,1,37.95635207,-0.885202002,bats,1756277700000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora04,nyctalus-noctula,1,37.91717908,-0.864859565,bats,1756185300000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora02,nyctalus-noctula,1,37.95595639,-0.83218011,bats,1756273200000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora05,nyctalus-noctula,1,37.99880876,-0.941414553,bats,1758322200000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora08,nyctalus-noctula,1,37.95635207,-0.885202002,bats,1756362900000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora01,nyctalus-noctula,1,37.91216435,-0.766731117,bats,1757283600000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora04,nyctalus-noctula,1,37.91717908,-0.864859565,bats,1756243500000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora03,nyctalus-noctula,1,37.93359347,-0.847082099,bats,1756190400000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora01,nyctalus-noctula,1,37.91216435,-0.766731117,bats,1757194500000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora06,nyctalus-noctula,1,37.94770454,-0.893816956,bats,1758347100000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora10,nyctalus-noctula,1,37.94973231,-0.919373105,bats,1756422900000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora08,nyctalus-noctula,1,37.95635207,-0.885202002,bats,1756765800000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora02,nyctalus-noctula,1,37.95595639,-0.83218011,bats,1756350000000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora01,nyctalus-noctula,1,37.91216435,-0.766731117,bats,1757312400000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora01,nyctalus-noctula,1,37.91216435,-0.766731117,bats,1756848900000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora03,nyctalus-noctula,1,37.93359347,-0.847082099,bats,1756188900000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora01,nyctalus-noctula,1,37.91216435,-0.766731117,bats,1757038200000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora10,nyctalus-noctula,1,37.94973231,-0.919373105,bats,1756244400000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora07,nyctalus-noctula,1,37.95488937,-0.867550065,bats,1757643900000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora08,nyctalus-noctula,1,37.95635207,-0.885202002,bats,1757739600000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora09,nyctalus-noctula,1,37.97366913,-0.822226307,bats,1756329600000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora04,nyctalus-noctula,1,37.91717908,-0.864859565,bats,1756588800000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora09,nyctalus-noctula,1,37.97366913,-0.822226307,bats,1758159900000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora06,nyctalus-noctula,1,37.94770454,-0.893816956,bats,1758054600000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora05,nyctalus-noctula,1,37.99880876,-0.941414553,bats,1758165300000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora08,nyctalus-noctula,1,37.95635207,-0.885202002,bats,1757892300000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora07,nyctalus-noctula,1,37.95488937,-0.867550065,bats,1756421400000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora10,nyctalus-noctula,1,37.94973231,-0.919373105,bats,1756242900000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora06,nyctalus-noctula,1,37.94770454,-0.893816956,bats,1756332600000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora08,nyctalus-noctula,1,37.95635207,-0.885202002,bats,1756351800000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora01,nyctalus-noctula,1,37.91216435,-0.766731117,bats,1757211300000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora10,nyctalus-noctula,1,37.94973231,-0.919373105,bats,1756330200000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora04,nyctalus-noctula,1,37.91717908,-0.864859565,bats,1756330200000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora02,nyctalus-noctula,1,37.95595639,-0.83218011,bats,1756260600000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora06,nyctalus-noctula,1,37.94770454,-0.893816956,bats,1758056400000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora06,nyctalus-noctula,1,37.94770454,-0.893816956,bats,1756265700000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora08,nyctalus-noctula,1,37.95635207,-0.885202002,bats,1756158600000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora10,nyctalus-noctula,1,37.94973231,-0.919373105,bats,1756673700000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora04,nyctalus-noctula,1,37.91717908,-0.864859565,bats,1756158300000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora07,nyctalus-noctula,1,37.95488937,-0.867550065,bats,1758143100000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora08,nyctalus-noctula,1,37.95635207,-0.885202002,bats,1756760400000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora09,nyctalus-noctula,1,37.97366913,-0.822226307,bats,1758487500000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora10,nyctalus-noctula,1,37.94973231,-0.919373105,bats,1756242600000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora08,nyctalus-noctula,1,37.95635207,-0.885202002,bats,1756340100000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora06,nyctalus-noctula,1,37.94770454,-0.893816956,bats,1758071100000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora07,nyctalus-noctula,1,37.95488937,-0.867550065,bats,1757795700000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora05,nyctalus-noctula,1,37.99880876,-0.941414553,bats,1756588800000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora07,nyctalus-noctula,1,37.95488937,-0.867550065,bats,1756938000000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora10,nyctalus-noctula,1,37.94973231,-0.919373105,bats,1756591500000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora02,nyctalus-noctula,1,37.95595639,-0.83218011,bats,1756416600000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora08,nyctalus-noctula,1,37.95635207,-0.885202002,bats,1758313800000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora07,nyctalus-noctula,1,37.95488937,-0.867550065,bats,1756707900000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora03,nyctalus-noctula,1,37.93359347,-0.847082099,bats,1756244100000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora08,nyctalus-noctula,1,37.95635207,-0.885202002,bats,1757896500000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora06,nyctalus-noctula,1,37.94770454,-0.893816956,bats,1756166100000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora03,nyctalus-noctula,1,37.93359347,-0.847082099,bats,1756329900000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora07,nyctalus-noctula,1,37.95488937,-0.867550065,bats,1757882400000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora01,nyctalus-noctula,1,37.91216435,-0.766731117,bats,1757202600000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora01,nyctalus-noctula,1,37.91216435,-0.766731117,bats,1757202300000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora09,nyctalus-noctula,1,37.97366913,-0.822226307,bats,1758598200000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora10,nyctalus-noctula,1,37.94973231,-0.919373105,bats,1756589700000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora07,nyctalus-noctula,1,37.95488937,-0.867550065,bats,1758227100000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora02,nyctalus-noctula,1,37.95595639,-0.83218011,bats,1756096500000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora06,nyctalus-noctula,1,37.94770454,-0.893816956,bats,1758172500000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora06,nyctalus-noctula,1,37.94770454,-0.893816956,bats,1756593600000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora08,nyctalus-noctula,1,37.95635207,-0.885202002,bats,1756160700000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora06,nyctalus-noctula,1,37.94770454,-0.893816956,bats,1758325200000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora07,nyctalus-noctula,1,37.95488937,-0.867550065,bats,1756847100000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora02,nyctalus-noctula,1,37.95595639,-0.83218011,bats,1756081500000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora06,nyctalus-noctula,1,37.94770454,-0.893816956,bats,1756439100000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora08,nyctalus-noctula,1,37.95635207,-0.885202002,bats,1756674900000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora09,nyctalus-noctula,1,37.97366913,-0.822226307,bats,1758430200000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora04,nyctalus-noctula,1,37.91717908,-0.864859565,bats,1756760100000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora08,nyctalus-noctula,1,37.95635207,-0.885202002,bats,1756599300000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora09,nyctalus-noctula,1,37.97366913,-0.822226307,bats,1756099800000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora06,nyctalus-noctula,1,37.94770454,-0.893816956,bats,1758064800000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora02,nyctalus-noctula,1,37.95595639,-0.83218011,bats,1756691700000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora03,nyctalus-noctula,1,37.93359347,-0.847082099,bats,1756191300000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora05,nyctalus-noctula,1,37.99880876,-0.941414553,bats,1758171900000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora02,nyctalus-noctula,1,37.95595639,-0.83218011,bats,1756080900000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora08,nyctalus-noctula,1,37.95635207,-0.885202002,bats,1756419300000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora06,nyctalus-noctula,1,37.94770454,-0.893816956,bats,1758248400000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora06,nyctalus-noctula,1,37.94770454,-0.893816956,bats,1756612800000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora01,nyctalus-noctula,1,37.91216435,-0.766731117,bats,1757292000000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora01,nyctalus-noctula,1,37.91216435,-0.766731117,bats,1756847400000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora10,nyctalus-noctula,1,37.94973231,-0.919373105,bats,1756850400000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora07,nyctalus-noctula,1,37.95488937,-0.867550065,bats,1756587000000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora08,nyctalus-noctula,1,37.95635207,-0.885202002,bats,1758062700000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora05,nyctalus-noctula,1,37.99880876,-0.941414553,bats,1756240500000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora07,nyctalus-noctula,1,37.95488937,-0.867550065,bats,1756244400000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora07,nyctalus-noctula,1,37.95488937,-0.867550065,bats,1756847700000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora05,nyctalus-noctula,1,37.99880876,-0.941414553,bats,1756589400000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora07,nyctalus-noctula,1,37.95488937,-0.867550065,bats,1758177900000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora09,nyctalus-noctula,1,37.97366913,-0.822226307,bats,1758580200000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora05,nyctalus-noctula,1,37.99880876,-0.941414553,bats,1756154700000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora06,nyctalus-noctula,1,37.94770454,-0.893816956,bats,1757983200000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora08,nyctalus-noctula,1,37.95635207,-0.885202002,bats,1758321600000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora09,nyctalus-noctula,1,37.97366913,-0.822226307,bats,1756587900000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora04,nyctalus-noctula,1,37.91717908,-0.864859565,bats,1756416900000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora06,nyctalus-noctula,1,37.94770454,-0.893816956,bats,1758328500000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora06,nyctalus-noctula,1,37.94770454,-0.893816956,bats,1756167300000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora06,nyctalus-noctula,1,37.94770454,-0.893816956,bats,1756938900000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora01,nyctalus-noctula,1,37.91216435,-0.766731117,bats,1757367600000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora05,nyctalus-noctula,1,37.99880876,-0.941414553,bats,1758418200000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora06,nyctalus-noctula,1,37.94770454,-0.893816956,bats,1757975700000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora06,nyctalus-noctula,1,37.94770454,-0.893816956,bats,1758086700000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora09,nyctalus-noctula,1,37.97366913,-0.822226307,bats,1756103400000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora05,nyctalus-noctula,1,37.99880876,-0.941414553,bats,1758335700000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora10,nyctalus-noctula,1,37.94973231,-0.919373105,bats,1756415400000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora04,nyctalus-noctula,1,37.91717908,-0.864859565,bats,1756674000000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora01,nyctalus-noctula,1,37.91216435,-0.766731117,bats,1757201700000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora10,nyctalus-noctula,1,37.94973231,-0.919373105,bats,1756243800000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora07,nyctalus-noctula,1,37.95488937,-0.867550065,bats,1756242600000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora07,nyctalus-noctula,1,37.95488937,-0.867550065,bats,1756329000000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora07,nyctalus-noctula,1,37.95488937,-0.867550065,bats,1756436400000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora03,nyctalus-noctula,1,37.93359347,-0.847082099,bats,1756247100000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora06,nyctalus-noctula,1,37.94770454,-0.893816956,bats,1756329900000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora06,nyctalus-noctula,1,37.94770454,-0.893816956,bats,1756328400000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora06,nyctalus-noctula,1,37.94770454,-0.893816956,bats,1758084600000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora06,nyctalus-noctula,1,37.94770454,-0.893816956,bats,1758437700000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora07,nyctalus-noctula,1,37.95488937,-0.867550065,bats,1756155300000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora08,nyctalus-noctula,1,37.95635207,-0.885202002,bats,1756592100000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora02,nyctalus-noctula,1,37.95595639,-0.83218011,bats,1756098600000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora01,nyctalus-noctula,1,37.91216435,-0.766731117,bats,1757311500000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora08,nyctalus-noctula,1,37.95635207,-0.885202002,bats,1757890200000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora02,nyctalus-noctula,1,37.95595639,-0.83218011,bats,1756166100000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora06,nyctalus-noctula,1,37.94770454,-0.893816956,bats,1758056100000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora09,nyctalus-noctula,1,37.97366913,-0.822226307,bats,1756348800000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora06,nyctalus-noctula,1,37.94770454,-0.893816956,bats,1756245300000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora02,nyctalus-noctula,1,37.95595639,-0.83218011,bats,1756170300000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora03,nyctalus-noctula,1,37.93359347,-0.847082099,bats,1756243800000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora01,nyctalus-noctula,1,37.91216435,-0.766731117,bats,1757053800000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora08,nyctalus-noctula,1,37.95635207,-0.885202002,bats,1757984100000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora06,nyctalus-noctula,1,37.94770454,-0.893816956,bats,1756435200000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora06,nyctalus-noctula,1,37.94770454,-0.893816956,bats,1758141600000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora01,nyctalus-noctula,1,37.91216435,-0.766731117,bats,1757200500000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora01,nyctalus-noctula,1,37.91216435,-0.766731117,bats,1757199600000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora01,nyctalus-noctula,1,37.91216435,-0.766731117,bats,1757199300000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora01,nyctalus-noctula,1,37.91216435,-0.766731117,bats,1757224200000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora06,nyctalus-noctula,1,37.94770454,-0.893816956,bats,1756191300000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora07,nyctalus-noctula,1,37.95488937,-0.867550065,bats,1756588200000,508c07b3ed3d11f09bedb7a98f02fc13
dcityforest-grabadora08,nyctalus-noctula,1,37.95635207,-0.885202002,bats,1758320100000,508c07b3ed3d11f09bedb7a98f02fc13
